Ngày đăng,Pháp lý,Diện tích đất,Nhà tắm,Phòng ngủ,Diện tích sử dụng,Mã BĐS,address,price
2024-06-03,sổ đỏ,"45 m2(8,2x5,49)",6.0,3.0,45 m2,22534845,"Hoàng Văn Thái, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",11 tỷ 500 triệu
2024-06-03,sổ đỏ,"48 m2(4,2x15,95)",5.0,3.0,67 m2,22523797,"Lê Duẩn, Phường Văn Miếu, Quận Đống Đa, Hà Nội",10 tỷ 900 triệu
2024-06-03,sổ đỏ,"50 m2(4x12,5)",4.0,4.0,50 m2,22502190,"Phố Kim Ngưu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",10 tỷ 500 triệu
2024-06-03,sổ đỏ,"67 m2(4,3x15,58)",4.0,4.0,67 m2,22523524,"Xã Đàn, Phường Nam Đồng, Quận Đống Đa, Hà Nội",13 tỷ
2024-06-03,sổ đỏ,45 m2(5x9),5.0,7.0,45 m2,22502185,"Phố Kim Ngưu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",9 tỷ 499 triệu
2024-06-02,sổ đỏ,350 m2(9x35),4.0,4.0,350 m2,22549749,"Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội",90 tỷ
2024-06-02,sổ đỏ,"100 m2(8,5x12)",4.0,4.0,100 m2,22549781,"Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",33 tỷ
2024-06-02,sổ đỏ,"35 m2(4,1x9)",5.0,3.0,35 m2,22549913,"Nguyễn Hữu Huân, Phường Lý Thái Tổ, Quận Hoàn Kiếm, Hà Nội",32 tỷ
2024-06-02,sổ đỏ,145 m2(5x29),4.0,4.0,145 m2,22549774,"Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",16 tỷ
2024-06-02,sổ đỏ,45 m2(12x4),4.0,4.0,45 m2,22549841,"Hàng Mã, Phường Hàng Mã, Quận Hoàn Kiếm, Hà Nội",55 tỷ
2024-06-02,sổ đỏ,"69 m2(4,9x13)",3.0,3.0,69 m2,22551054,"Đại Cồ Việt, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",26 tỷ
2024-06-02,sổ đỏ,"20 m2(5,2x4)",3.0,3.0,20 m2,22549512,"Trung Phụng, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",8 tỷ 500 triệu
2024-06-02,sổ đỏ,"40 m2(9x4,3)",2.0,1.0,40 m2,22551058,"Quán Thánh, Phường Quán Thánh, Quận Ba Đình, Hà Nội",20 tỷ 500 triệu
2024-06-02,sổ đỏ,"80 m2(6,5x12)",,,80 m2,22549778,"Bát Khối, Phường Long Biên, Quận Long Biên, Hà Nội",10 tỷ 300 triệu
2024-06-02,sổ đỏ,"154 m2(3,5x30)",4.0,4.0,154 m2,22549736,"Hàng Thiếc, Phường Hàng Mã, Quận Hoàn Kiếm, Hà Nội",45 tỷ
2024-06-02,sổ đỏ,"45 m2(4,3x10)",4.0,3.0,45 m2,22551053,"Hàm Tử Quan, Phường Chương Dương Độ, Quận Hoàn Kiếm, Hà Nội",9 tỷ 400 triệu
2024-06-02,sổ đỏ,135 m2(6x20),3.0,3.0,135 m2,22549910,"Phạm Ngũ Lão, Phường Phan Chu Trinh, Quận Hoàn Kiếm, Hà Nội",72 tỷ
2024-06-02,sổ đỏ,43 m2(3x14),5.0,5.0,43 m2,22549708,"Lê Đại Hành, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",30 tỷ
2024-06-02,sổ đỏ,"63 m2(3,6x18)",4.0,4.0,63 m2,22549716,"Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",25 tỷ
2024-06-02,sổ đỏ,22 m2(4x5),3.0,3.0,22 m2,22549702,"Bùi Thị Xuân, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",16 tỷ 500 triệu
2024-06-02,sổ đỏ,"80 m2(6,5x14)",5.0,4.0,80 m2,22549731,"Giải Phóng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",20 tỷ 500 triệu
2024-06-02,sổ đỏ,"33 m2(3,8x9)",4.0,4.0,33 m2,22549741,"Hàng Lược, Phường Hàng Mã, Quận Hoàn Kiếm, Hà Nội",23 tỷ
2024-06-02,sổ đỏ,"42 m2(8x5,2)",4.0,4.0,160 m2,22569909,"Lò Đúc, Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội",8 tỷ 200 triệu
2024-06-02,sổ đỏ,"90 m2(3,3x30)",4.0,4.0,90 m2,22549721,"Giải Phóng, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",28 tỷ 500 triệu
2024-06-02,sổ đỏ,"70 m2(5,3x14)",4.0,4.0,70 m2,22549935,"Vạn Kiếp, Phường Cửa Nam, Quận Hoàn Kiếm, Hà Nội",28 tỷ
2024-06-02,sổ đỏ,"250 m2(6,2x40)",10.0,10.0,250 m2,22549923,"Tràng Tiền, Phường Tràng Tiền, Quận Hoàn Kiếm, Hà Nội",195 tỷ
2024-06-02,sổ đỏ,"42 m2(3,7x11)",4.0,4.0,42 m2,22549600,"Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",26 tỷ
2024-06-02,sổ đỏ,"99 m2(7,2x12)",4.0,4.0,99 m2,22549919,"Cầu Đất, Phường Chương Dương Độ, Quận Hoàn Kiếm, Hà Nội",21 tỷ 500 triệu
2024-06-02,sổ đỏ,43 m2(4x10),1.0,2.0,43 m2,22569856,"Phố Cầu Cốc, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",2 tỷ 530 triệu
2024-06-02,sổ đỏ,80 m2(3x22),4.0,4.0,80 m2,22549941,"Thợ Nhuộm, Phường Trần Hưng Đạo, Quận Hoàn Kiếm, Hà Nội",42 tỷ
2024-06-02,sổ đỏ,"83 m2(4,7x17)",4.0,3.0,83 m2,22549620,"Thanh Hà, Phường Đồng Xuân, Quận Hoàn Kiếm, Hà Nội",40 tỷ
2024-06-02,sổ đỏ,"98 m2(5,5x18)",36.0,36.0,98 m2,22550564,"Trương Định, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",20 tỷ 500 triệu
2024-06-02,sổ đỏ,60 m2(6x10),5.0,4.0,60 m2,22549645,"Bát Khối, Phường Cự Khối, Quận Long Biên, Hà Nội",8 tỷ 600 triệu
2024-06-02,sổ đỏ,48 m2(4x12),4.0,4.0,48 m2,22549627,"Chùa Bộc, Phường Quang Trung, Quận Đống Đa, Hà Nội",28 tỷ 500 triệu
2024-06-02,sổ đỏ,"19 m2(3,5x5)",2.0,3.0,19 m2,22549654,"Thượng Đình, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",4 tỷ 300 triệu
2024-06-02,sổ đỏ,"102 m2(5,5x20)",3.0,3.0,102 m2,22549700,"Châu Long, Phường Trúc Bạch, Quận Ba Đình, Hà Nội",39 tỷ
2024-06-02,sổ đỏ,90 m2(4x22),6.0,6.0,90 m2,22549662,"Nguyễn Sơn, Phường Gia Thụy, Quận Long Biên, Hà Nội",29 tỷ 500 triệu
2024-06-02,sổ đỏ,120 m2(8x16),3.0,5.0,129 m2,22549969,"Thợ Nhuộm, Phường Trần Hưng Đạo, Quận Hoàn Kiếm, Hà Nội",57 tỷ
2024-06-02,sổ đỏ,"15 m2(3,9x4)",3.0,3.0,15 m2,22549712,"Ngõ Văn Chương 2, Phường Văn Chương, Quận Đống Đa, Hà Nội",3 tỷ 200 triệu
2024-06-02,sổ đỏ,"95 m2(4,5x21)",4.0,4.0,95 m2,22549955,"Liên Trì, Phường Trần Hưng Đạo, Quận Hoàn Kiếm, Hà Nội",23 tỷ 500 triệu
2024-06-02,sổ đỏ,"42 m2(3,9x11)",6.0,6.0,42 m2,22549524,"Xã Đàn, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",32 tỷ
2024-06-02,sổ đỏ,"45 m2(6,5x7)",4.0,4.0,45 m2,22550348,"Phố 8 Tháng 3, Phường Quỳnh Mai, Quận Hai Bà Trưng, Hà Nội",14 tỷ 900 triệu
2024-06-02,sổ đỏ,355 m2(16x25),8.0,8.0,355 m2,22550345,"Âu Cơ, Phường Quảng An, Quận Tây Hồ, Hà Nội",135 tỷ
2024-06-02,sổ đỏ,"50 m2(3,6x13)",5.0,6.0,50 m2,22550347,"Đầm Trấu, Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội",18 tỷ 800 triệu
2024-06-02,sổ đỏ,"35 m2(3,8x9)",6.0,5.0,35 m2,22551143,"Hoàng Hoa Thám, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",19 tỷ 800 triệu
2024-06-02,sổ đỏ,33 m2(5x7),5.0,3.0,33 m2,22549532,"Phố Chùa Quỳnh, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",8 tỷ 500 triệu
2024-06-02,sổ đỏ,65 m2(4x15),6.0,6.0,65 m2,22550222,"Bát Khối, Phường Cự Khối, Quận Long Biên, Hà Nội",13 tỷ
2024-06-02,sổ đỏ,160 m2(4x40),4.0,4.0,160 m2,22551147,"Hàng Chiếu, Phường Đồng Xuân, Quận Hoàn Kiếm, Hà Nội",63 tỷ
2024-06-02,sổ đỏ,"98 m2(4,6x21)",2.0,3.0,390 m2,22544295,"Thanh Am, Phường Thượng Thanh, Quận Long Biên, Hà Nội",12 tỷ 100 triệu
2024-06-02,sổ đỏ,"30 m2(3,7x8,1)",3.0,3.0,150 m2,22546758,"Ái Mộ, Phường Bồ Đề, Quận Long Biên, Hà Nội",4 tỷ 990 triệu
2024-06-02,sổ đỏ,"30 m2(4x7,5)",3.0,3.0,150 m2,22550326,"Đức Giang, Phường Đức Giang, Quận Long Biên, Hà Nội",4 tỷ 550 triệu
2024-06-02,sổ đỏ,"36 m2(3,5x12,8)",3.0,3.0,45 m2,22546763,"Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",6 tỷ 700 triệu
2024-06-02,sổ đỏ,"30 m2(4,8x6,25)",3.0,3.0,150 m2,22547253,"Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",4 tỷ 250 triệu
2024-06-02,sổ đỏ,"60 m2(4,62x12,9)",3.0,3.0,240 m2,22544383,"Thanh Am, Phường Thượng Thanh, Quận Long Biên, Hà Nội",11 tỷ
2024-06-02,sổ đỏ,"59 m2(7,1x8,2)",1.0,2.0,177 m2,22546774,"Bạch Đằng, Phường Chương Dương Độ, Quận Hoàn Kiếm, Hà Nội",14 tỷ 800 triệu
2024-06-02,sổ đỏ,60 m2(5x12),16.0,12.0,60 m2,22551387,"Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",30 tỷ 500 triệu
2024-06-02,sổ đỏ,125 m2(6x21),10.0,10.0,125 m2,22552859,"Trương Định, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",38 tỷ
2024-06-02,sổ đỏ,125 m2(4x30),5.0,3.0,125 m2,22552848,"Hoàng Hoa Thám, Phường Liễu Giai, Quận Ba Đình, Hà Nội",23 tỷ 500 triệu
2024-06-02,sổ đỏ,146 m2(4x35),2.0,2.0,146 m2,22551392,"Vĩnh Phúc, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",22 tỷ
2024-06-02,sổ đỏ,"45 m2(3,2x14)",2.0,2.0,45 m2,22552907,"An Xá, Phường Phúc Xá, Quận Ba Đình, Hà Nội",6 tỷ 300 triệu
2024-06-02,sổ đỏ,"120 m2(4,5x26)",7.0,7.0,120 m2,22552914,"Cửa Nam, Phường Hàng Buồm, Quận Hoàn Kiếm, Hà Nội",66 tỷ
2024-06-02,sổ đỏ,65 m2(4x16),4.0,4.0,65 m2,22552903,"Yên Lạc, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",17 tỷ 500 triệu
2024-06-02,sổ đỏ,280 m2(8x35),3.0,3.0,280 m2,22551060,"Nguyễn Khoái, Phường Thanh Trì, Quận Hoàng Mai, Hà Nội",22 tỷ
2024-06-02,sổ đỏ,"55 m2(3,8x15)",8.0,8.0,55 m2,22550607,"Đầm Trấu, Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội",11 tỷ 500 triệu
2024-06-02,sổ đỏ,"80 m2(5,6x15)",10.0,10.0,80 m2,22549726,"Võng Thị, Phường Bưởi, Quận Tây Hồ, Hà Nội",38 tỷ 900 triệu
2024-06-02,sổ đỏ,358 m2(10x36),65.0,60.0,358 m2,22556253,"Hồng Hà, Phường Chương Dương Độ, Quận Hoàn Kiếm, Hà Nội",99 tỷ
2024-06-02,sổ đỏ,"55 m2(3,6x14)",4.0,3.0,55 m2,22551057,"Phố Tây Sơn, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",20 tỷ 500 triệu
2024-06-02,sổ đỏ,43 m2(5x9),6.0,5.0,43 m2,22556335,"Đàm Quang Trung, Phường Long Biên, Quận Long Biên, Hà Nội",11 tỷ 600 triệu
2024-06-02,sổ đỏ,"165 m2(5,7x27)",33.0,30.0,165 m2,22549770,"Chính Kinh, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",47 tỷ 500 triệu
2024-06-02,sổ đỏ,"35 m2(3,2x12)",5.0,3.0,36 m2,22556358,"Lê Gia Định, Phường Đồng Nhân, Quận Hai Bà Trưng, Hà Nội",12 tỷ 800 triệu
2024-06-02,sổ đỏ,65 m2(3x22),6.0,5.0,65 m2,22549960,"Hai Bà Trưng, Phường Cửa Nam, Quận Hoàn Kiếm, Hà Nội",36 tỷ
2024-06-02,sổ đỏ,86 m2(5x14),4.0,4.0,86 m2,22551195,"Phố Huế, Phường Phố Huế, Quận Hai Bà Trưng, Hà Nội",58 tỷ
2024-06-02,sổ đỏ,"145 m2(3,5x30)",10.0,10.0,145 m2,22549949,"Đào Duy Từ, Phường Hàng Buồm, Quận Hoàn Kiếm, Hà Nội",85 tỷ
2024-06-02,sổ đỏ,"52 m2(7,2x8)",5.0,4.0,52 m2,22550226,"Cát Linh, Phường Cát Linh, Quận Đống Đa, Hà Nội",25 tỷ
2024-06-02,sổ đỏ,482 m2(5x30),4.0,4.0,482 m2,22550355,"Lạc Long Quân, Phường Tứ Liên, Quận Tây Hồ, Hà Nội",135 tỷ
2024-06-02,sổ đỏ,141 m2(7x20),,,141 m2,22550351,"Lạc Long Quân, Phường Tứ Liên, Quận Tây Hồ, Hà Nội",27 tỷ 500 triệu
2024-06-02,sổ đỏ,"80 m2(5,1x16)",8.0,8.0,80 m2,22549519,"Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",36 tỷ
2024-06-01,sổ đỏ,50 m2(4x13),4.0,4.0,50 m2,22523063,"Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",8 tỷ 200 triệu
2024-06-01,sổ đỏ,"33 m2(3,5x9)",4.0,3.0,33 m2,22544023,"Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",4 tỷ 300 triệu
2024-06-01,sổ đỏ,75 m2(5x15),5.0,4.0,75 m2,22506530,"Yên Hòa, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",23 tỷ 500 triệu
2024-06-01,sổ đỏ,"35 m2(3,5x10)",4.0,4.0,35 m2,22554309,"Nguyễn Viết Xuân, Phường Quang Trung, Quận Hà Đông, Hà Nội",5 tỷ 800 triệu
2024-06-01,sổ đỏ,60 m2(1x1),5.0,5.0,60 m2,22162754,"Vạn Bảo, Phường Liễu Giai, Quận Ba Đình, Hà Nội",21 tỷ 800 triệu
2024-06-01,sổ đỏ,"250 m2(7,8x31)",36.0,36.0,250 m2,22508949,"Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",63 tỷ
2024-06-01,sổ đỏ,35 m2(4x8),4.0,4.0,35 m2,22531661,"Trần Đăng Ninh, Phường Quang Trung, Quận Hà Đông, Hà Nội",8 tỷ 500 triệu
2024-06-01,sổ đỏ,"121 m2(6,3x19)",8.0,8.0,121 m2,22500571,"Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",41 tỷ 500 triệu
2024-06-01,sổ đỏ,"35 m2(3,5x10)",3.0,3.0,35 m2,22529547,"Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội",4 tỷ 650 triệu
2024-06-01,sổ đỏ,50 m2(5x9),4.0,4.0,50 m2,22545582,"Cầu Đơ, Phường Hà Cầu, Quận Hà Đông, Hà Nội",7 tỷ 500 triệu
2024-06-01,sổ đỏ,50 m2(4x12),21.0,21.0,50 m2,22558149,"Yên Xá, Xã Tân Triều, Huyện Thanh Trì, Hà Nội",11 tỷ 500 triệu
2024-06-01,sổ đỏ,"42 m2(3,5x12)",3.0,4.0,42 m2,22529322,"Nguyễn Thượng Hiền, Phường Yết Kiêu, Quận Hà Đông, Hà Nội",6 tỷ 700 triệu
2024-06-01,sổ đỏ,"65 m2(10x6,5)",1.0,1.0,65 m2,22526512,"Trần Phú, Phường Văn Quán, Quận Hà Đông, Hà Nội",12 tỷ 900 triệu
2024-06-01,sổ đỏ,50 m2(4x13),4.0,4.0,50 m2,22522893,"Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",8 tỷ 700 triệu
2024-06-01,sổ đỏ,"50 m2(4x12,5)",12.0,12.0,50 m2,22552086,"Lê Quang Đạo, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",9 tỷ 800 triệu
2024-06-01,sổ đỏ,120 m2(6x60),30.0,30.0,120 m2,22558440,"Vũ Tông Phan, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",24 tỷ
2024-06-01,sổ đỏ,60 m2(5x11),6.0,5.0,60 m2,22559537,"Kiến Hưng, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",16 tỷ 500 triệu
2024-06-01,sổ đỏ,"50 m2(4x12,5)",4.0,8.0,50 m2,22544086,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",9 tỷ 500 triệu
2024-06-01,sổ đỏ,109 m2(7x16),7.0,7.0,109 m2,22024889,"Vũ Phạm Hàm, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",70 tỷ
2024-06-01,sổ đỏ,205 m2(14x145),1.0,1.0,205 m2,22456383,"Tam Trinh, Phường Yên Sở, Quận Hoàng Mai, Hà Nội",50 tỷ
2024-06-01,sổ đỏ,"180 m2(8,2x22)",7.0,6.0,180 m2,22490483,"Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",110 tỷ
2024-06-01,sổ đỏ,140 m2(1x1),4.0,4.0,139 m2,22354895,"Nguyễn Huy Tưởng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",49 tỷ
2024-06-01,sổ đỏ,199 m2(14x15),4.0,6.0,199 m2,22035215,"Văn Cao, Phường Liễu Giai, Quận Ba Đình, Hà Nội",119 tỷ
2024-06-01,sổ đỏ,"60 m2(3,5x17)",4.0,4.0,60 m2,22552012,"Trần Phú, Phường Văn Quán, Quận Hà Đông, Hà Nội",12 tỷ 800 triệu
2024-06-01,sổ đỏ,"102 m2(6,6x19)",2.0,2.0,120 m2,21982347,"Châu Long, Phường Trúc Bạch, Quận Ba Đình, Hà Nội",37 tỷ
2024-06-01,sổ đỏ,"137 m2(5,2x26)",6.0,6.0,137 m2,22353705,"Trung Hòa, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",86 tỷ
2024-06-01,sổ đỏ,"280 m2(16x17,5)",30.0,30.0,280 m2,22515875,"Tây Hồ, Phường Quảng An, Quận Tây Hồ, Hà Nội",90 tỷ
2024-06-01,sổ đỏ,80 m2(1x1),10.0,17.0,80 m2,21824790,"Trần Duy Hưng, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",43 tỷ
2024-06-01,sổ đỏ,44 m2(1x1),5.0,3.0,,22368666,"Văn Cao, Phường Liễu Giai, Quận Ba Đình, Hà Nội",24 tỷ
2024-06-01,sổ đỏ,70 m2(5x13),20.0,20.0,70 m2,22531701,"Quang Lãm, Phường Phú Lãm, Quận Hà Đông, Hà Nội",11 tỷ
2024-06-01,sổ đỏ,50 m2(4x13),5.0,4.0,49 m2,22531997,"Văn La, Phường Phú La, Quận Hà Đông, Hà Nội",11 tỷ 300 triệu
2024-06-01,sổ đỏ,"40 m2(3,5x12)",4.0,4.0,40 m2,22543912,"Đại Linh, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",5 tỷ 800 triệu
2024-06-01,sổ đỏ,"50 m2(4,5x11)",5.0,5.0,50 m2,22544065,"Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",7 tỷ 600 triệu
2024-06-01,sổ đỏ,60 m2(5x12),3.0,3.0,60 m2,22544394,"Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",4 tỷ 900 triệu
2024-06-01,sổ đỏ,45 m2(4x11),4.0,4.0,45 m2,22543986,"Ngô Quyền, Phường La Khê, Quận Hà Đông, Hà Nội",6 tỷ
2024-06-01,sổ đỏ,40 m2(4x10),1.0,1.0,40 m2,22556122,"Xa La, Phường Phúc La, Quận Hà Đông, Hà Nội",1 tỷ 750 triệu
2024-06-01,sổ đỏ,106 m2(1x1),2.0,2.0,106 m2,22509988,"Yên Ninh, Phường Trúc Bạch, Quận Ba Đình, Hà Nội",42 tỷ 999 triệu
2024-06-01,sổ đỏ,300 m2(1x1),16.0,16.0,300 m2,21968103,"Trung Kính, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",108 tỷ
2024-06-01,sổ đỏ,200 m2(30x67),6.0,4.0,200 m2,22556218,"Quốc Lộ 70, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",46 tỷ 900 triệu
2024-06-01,sổ đỏ,"105 m2(6x17,5)",4.0,4.0,105 m2,22556281,"Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",30 tỷ
2024-06-01,sổ đỏ,87 m2(1x1),4.0,6.0,87 m2,22413924,"Cầu Giấy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",48 tỷ
2024-06-01,sổ đỏ,"120 m2(6,2x20)",5.0,8.0,120 m2,22031587,"Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",42 tỷ 999 triệu
2024-06-01,sổ đỏ,"117 m2(5,38x22)",3.0,3.0,116 m2,22133932,"Đặng Dung, Phường Quán Thánh, Quận Ba Đình, Hà Nội",32 tỷ
2024-06-01,sổ đỏ,178 m2(8x22),26.0,26.0,178 m2,21997873,"Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",33 tỷ
2024-06-01,sổ đỏ,75 m2(1x1),4.0,6.0,75 m2,22362903,"Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội",30 tỷ 999 triệu
2024-06-01,sổ đỏ,57 m2(1x1),11.0,11.0,57 m2,22492558,"Linh Lang, Phường Cống Vị, Quận Ba Đình, Hà Nội",16 tỷ 800 triệu
2024-06-01,sổ đỏ,175 m2(8x22),1.0,1.0,175 m2,21904463,"Trần Thái Tông, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",103 tỷ
2024-06-01,sổ đỏ,93 m2(6x16),26.0,26.0,,22372078,"Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",25 tỷ
2024-06-01,sổ đỏ,"216 m2(10,5x21,6)",9.0,6.0,,22378565,"Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",105 tỷ
2024-06-01,sổ đỏ,190 m2,4.0,4.0,190 m2,22352359,"Võng Thị, Phường Bưởi, Quận Tây Hồ, Hà Nội",69 tỷ
2024-06-01,sổ đỏ,37 m2(1x1),3.0,4.0,37 m2,22076949,"Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",4 tỷ 400 triệu
2024-06-01,sổ đỏ,46 m2(31x15),5.0,5.0,46 m2,22530594,"Nguyễn Phong Sắc, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",16 tỷ
2024-06-01,sổ đỏ,220 m2(13x16),8.0,4.0,219 m2,22082875,"Võng Thị, Phường Bưởi, Quận Tây Hồ, Hà Nội",89 tỷ
2024-06-01,sổ đỏ,215 m2,36.0,32.0,215 m2,22100240,"Trích Sài, Phường Bưởi, Quận Tây Hồ, Hà Nội",190 tỷ
2024-06-01,sổ đỏ,52 m2(4x12),4.0,4.0,52 m2,22556359,"Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",15 tỷ
2024-06-01,sổ đỏ,90 m2(6x15),6.0,6.0,90 m2,21977768,"Nguyễn Thị Định, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",72 tỷ
2024-06-01,sổ đỏ,630 m2(30x21),9.0,9.0,630 m2,22372556,"Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội",274 tỷ 999 triệu
2024-06-01,sổ đỏ,300 m2(1x1),20.0,40.0,300 m2,21822829,"Dịch Vọng Hậu, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",120 tỷ
2024-06-01,sổ đỏ,"50 m2(4x12,5)",4.0,4.0,50 m2,22528668,"Yên Hòa, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",11 tỷ 500 triệu
2024-06-01,sổ đỏ,321 m2(12x26),85.0,85.0,321 m2,22551293,"Nguyễn Đình Hoàn, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",167 tỷ 999 triệu
2024-06-01,sổ đỏ,200 m2(18x11),8.0,2.0,199 m2,22490516,"Phạm Văn Đồng, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",125 tỷ
2024-06-01,sổ đỏ,175 m2(8x21),,,175 m2,22000935,"Trần Thái Tông, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",100 tỷ
2024-06-01,sổ đỏ,"86 m2(5,6x15)",8.0,8.0,85 m2,22500547,"Tô Hiệu, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",50 tỷ 999 triệu
2024-06-01,sổ đỏ,86 m2(58x15),,,86 m2,22552572,"Quan Hoa, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",12 tỷ 900 triệu
2024-06-01,sổ đỏ,91 m2(6x15),8.0,8.0,91 m2,22497400,"Hoàng Hoa Thám, Phường Ngọc Hà, Quận Ba Đình, Hà Nội",22 tỷ
2024-06-01,sổ đỏ,"105 m2(5,1x21)",7.0,9.0,105 m2,22405062,"Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",38 tỷ
2024-06-01,sổ đỏ,"58 m2(4x14,5)",6.0,5.0,58 m2,22569551,"Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",7 tỷ 200 triệu
2024-06-01,sổ đỏ,320 m2(8x40),6.0,7.0,320 m2,22476918,"Trương Công Giai, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",100 tỷ
2024-06-01,sổ đỏ,68 m2(4x17),4.0,4.0,67 m2,22306182,"Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",28 tỷ
2024-06-01,sổ đỏ,96 m2(1x1),5.0,4.0,110 m2,21856531,"Liễu Giai, Phường Liễu Giai, Quận Ba Đình, Hà Nội",90 tỷ
2024-06-01,sổ đỏ,"270 m2(6,2x43)",3.0,4.0,270 m2,22456377,"Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",85 tỷ
2024-06-01,sổ đỏ,"33 m2(3,5x9)",4.0,3.0,33 m2,22554802,"Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội",4 tỷ 800 triệu
