Diện tích sử dụng,address,Phòng ngủ,Nhà tắm,Mã BĐS,Diện tích đất,price,Ngày đăng,Pháp lý
35 m2,"Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",4,4,22698810,"35 m2(4x8,7)",6 tỷ 400 triệu,25/07/2025,Sổ đỏ
50 m2,"Lê Trọng Tấn, Phường La Khê, Quận Hà Đông, Hà Nội",6,6,22699474,50 m2(5x10),12 tỷ 500 triệu,25/07/2025,Sổ đỏ
37 m2,"Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",4,4,22698829,"37 m2(3,5x10,5)",6 tỷ 200 triệu,25/07/2025,Sổ đỏ
34 m2,"Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",4,4,22698815,"34 m2(3,5x9,7)",6 tỷ 200 triệu,25/07/2025,Sổ đỏ
,"Nguyễn Đổng Chi, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",3,5,22699511,38 m2,10 tỷ 900 triệu,25/07/2025,Sổ đỏ
50 m2,"Miếu Đầm, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",4,4,22699497,50 m2,8 tỷ 479 triệu,25/07/2025,Sổ đỏ
90 m2,"Nam Trung Yên, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",6,5,22698470,90 m2(5x18),47 tỷ,24/07/2025,Sổ đỏ
,"Miếu Đầm, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",21,21,22698476,60 m2(4x15),15 tỷ 500 triệu,24/07/2025,Sổ đỏ
120 m2,"Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",10,10,22698455,120 m2(11x11),68 tỷ,24/07/2025,Sổ đỏ
32 m2,"Nhân Mỹ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",3,3,22699541,32 m2,5 tỷ 950 triệu,25/07/2025,Sổ đỏ
,"Kim Hoa, Phường Phương Liên, Quận Đống Đa, Hà Nội",2,3,22697935,30 m2(6x5),5 tỷ 750 triệu,24/07/2025,Sổ đỏ
37 m2,"Mễ Trì, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",3,4,22699170,37 m2,7 tỷ 500 triệu,24/07/2025,Sổ đỏ
55 m2,"Mễ Trì, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",4,4,22694397,"55 m2(4,5x12)",10 tỷ 700 triệu,24/07/2025,Sổ đỏ
50 m2,"Mễ Trì, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",2,1,22699181,,1 tỷ 980 triệu,24/07/2025,Hợp đồng mua bán
75 m2,"Giải Phóng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",4,3,22699328,75 m2,17 tỷ 900 triệu,24/07/2025,Sổ đỏ
34 m2,"Yên Lũng, Xã An Khánh, Huyện Hoài Đức, Hà Nội",4,4,22699326,54 m2(4x9),5 tỷ 150 triệu,24/07/2025,Sổ đỏ
50 m2,"Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",7,7,22699337,50 m2,10 tỷ 200 triệu,24/07/2025,Sổ đỏ
,"Mễ Trì, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",5,5,22694946,36 m2(6x6),6 tỷ 800 triệu,23/07/2025,Sổ đỏ
,"Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",3,5,22694950,"45 m2(4,5x10)",9 tỷ,23/07/2025,Sổ đỏ
52 m2,"Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",3,4,22698655,"52 m2(3,5x17)",10 tỷ 700 triệu,23/07/2025,Sổ đỏ
50 m2,"Kim Đồng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",4,3,22699336,50 m2,14 tỷ 200 triệu,24/07/2025,Sổ đỏ
47 m2,"Mễ Trì, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",3,2,22694943,"47 m2(3,5x14)",7 tỷ 500 triệu,23/07/2025,Sổ đỏ
,"Phú Mỹ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",4,4,22692871,42 m2(4x11),7 tỷ 600 triệu,23/07/2025,Sổ đỏ
39 m2,"Yên Lũng, Xã An Khánh, Huyện Hoài Đức, Hà Nội",3,4,22699324,"39 m2(3,8x11)",4 tỷ 900 triệu,24/07/2025,Sổ đỏ
,"Phú Đô, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",3,4,22697926,"35 m2(4x8,5)",6 tỷ 850 triệu,23/07/2025,Sổ đỏ
35 m2,"Đỗ Đình Thiện, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",1,1,22699261,35 m2,6 tỷ 750 triệu,24/07/2025,Sổ đỏ
33 m2,"Đình Thôn, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",1,1,22698781,33 m2(4x8),6 tỷ 750 triệu,23/07/2025,Sổ đỏ
30 m2,"Lê Duẩn, Phường Phương Liên, Quận Đống Đa, Hà Nội",3,4,22698787,"30 m2(3,5x9)",6 tỷ 400 triệu,23/07/2025,Sổ đỏ
55 m2,"Mễ Trì, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",8,5,22698845,"55 m2(4,5x11)",12 tỷ 650 triệu,23/07/2025,Sổ đỏ
33 m2,"Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",6,6,22698880,33 m2(4x9),5 tỷ 550 triệu,23/07/2025,Sổ đỏ
,"Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",9,9,22698885,55 m2(4x14),13 tỷ 200 triệu,23/07/2025,Sổ đỏ
30 m2,"Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",3,3,22698974,30 m2,5 tỷ 900 triệu,23/07/2025,Sổ đỏ
36 m2,"Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",3,4,22698978,36 m2,7 tỷ 600 triệu,23/07/2025,Sổ đỏ
51 m2,"Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",3,4,22698921,45 m2,6 tỷ 200 triệu,23/07/2025,Sổ đỏ
38 m2,"Mễ Trì, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",3,4,22698782,38 m2,6 tỷ 500 triệu,23/07/2025,Sổ đỏ
35 m2,"Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",3,4,22698937,35 m2,6 tỷ 700 triệu,23/07/2025,Sổ đỏ
,"Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",3,3,22698960,37 m2,7 tỷ,23/07/2025,Sổ đỏ
40 m2,"Hà Trì, Phường Hà Cầu, Quận Hà Đông, Hà Nội",3,3,22698918,"40 m2(5,5x8)",7 tỷ 200 triệu,23/07/2025,Sổ đỏ
71 m2,"Đường Bưởi, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",2,1,22698849,,5 tỷ 700 triệu,23/07/2025,Sổ đỏ
,"Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",3,4,22694571,40 m2(5x8),6 tỷ 499 triệu,22/07/2025,Sổ đỏ
,"Phú Đô, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",3,4,22698954,40 m2,72 triệu,23/07/2025,Sổ đỏ
40 m2,"Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",4,4,22699099,40 m2,7 tỷ 900 triệu,23/07/2025,Sổ đỏ
57 m2,"Mễ Trì, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",4,4,22685578,"57 m2(4,4x13)",9 tỷ 200 triệu,22/07/2025,Sổ đỏ
65 m2,"Đặng Văn Ngữ, Phường Trung Tự, Quận Đống Đa, Hà Nội",2,1,22698871,,4 tỷ 180 triệu,23/07/2025,Sổ đỏ
50 m2,"Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",9,9,22698998,50 m2,9 tỷ 700 triệu,23/07/2025,Sổ đỏ
,"Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",3,4,22694661,"51 m2(4,5x12)",8 tỷ 250 triệu,22/07/2025,Sổ đỏ
35 m2,"Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",3,4,22699103,35 m2,6 tỷ 750 triệu,23/07/2025,Sổ đỏ
35 m2,"Miếu Đầm, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",4,8,22694945,35 m2(4x9),11 tỷ 500 triệu,22/07/2025,Sổ đỏ
45 m2,"Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",2,1,22698715,,1 tỷ 580 triệu,22/07/2025,Hợp đồng mua bán
35 m2,"Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",3,4,22698682,"35 m2(3,6x9)",7 tỷ 250 triệu,22/07/2025,Sổ đỏ
55 m2,"Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",2,1,22698712,,4 tỷ 300 triệu,22/07/2025,Sổ đỏ
60 m2,"Vân Canh, Xã Vân Canh, Huyện Hoài Đức, Hà Nội",2,1,22698709,,2 tỷ 700 triệu,22/07/2025,Hợp đồng mua bán
55 m2,"Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",3,3,22698699,"55 m2(3,2x17)",9 tỷ 650 triệu,22/07/2025,Sổ đỏ
72 m2,"Nguyễn Đình Tứ, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",2,2,22698735,,6 tỷ,22/07/2025,Hợp đồng mua bán
35 m2,"Đình Thôn, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",3,4,22698773,"35 m2(3,3x12)",7 tỷ 600 triệu,22/07/2025,Sổ đỏ
,"Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",5,6,22694689,"85 m2(5,5x13)",16 tỷ 350 triệu,21/07/2025,Sổ đỏ
,"Phú Đô, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",1,1,22697927,55 m2(5x11),11 tỷ,21/07/2025,Sổ đỏ
137 m2,"Lê Quang Đạo, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",4,3,22698737,,19 tỷ 577 triệu,22/07/2025,Hợp đồng mua bán
,"Phú Đô, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",2,4,22697928,42 m2(6x7),7 tỷ 950 triệu,21/07/2025,Sổ đỏ
,"Phú Đô, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",14,15,22697940,55 m2(5x11),13 tỷ,21/07/2025,Sổ đỏ
62 m2,"Đình Thôn, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",4,5,22685528,"62 m2(4x15,5)",12 tỷ 500 triệu,21/07/2025,Sổ đỏ
35 m2,"Mễ Trì, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",3,3,22685570,35 m2(5x7),6 tỷ 600 triệu,21/07/2025,Sổ đỏ
45 m2,"Đình Thôn, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",2,1,22697942,,1 tỷ 800 triệu,21/07/2025,Hợp đồng mua bán
180 m2,"Biên Giang, Phường Biên Giang, Quận Hà Đông, Hà Nội",6,5,22698418,38 m2(5x8),4 tỷ 500 triệu,21/07/2025,Sổ đỏ
30 m2,"Tả Thanh Oai, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",3,4,22698494,"30 m2(3,6x9)",5 tỷ 450 triệu,21/07/2025,Sổ đỏ
200 m2,"Trần Đại Nghĩa, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",,,22683702,,110 triệu,19/07/2025,Không xác định
100 m2,"Ngõ Huế, Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội",,,22693828,,45 triệu,19/07/2025,Không xác định
27 m2,"Cảm Hội, Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội",2,2,22698202,"27 m2(5x5,4)",6 tỷ 250 triệu,19/07/2025,Sổ đỏ
40 m2,"Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",3,3,22698209,"40 m2(3,5x11)",8 tỷ 500 triệu,20/07/2025,Sổ đỏ
38 m2,"Nhân Huệ, Phường Đồng Mai, Quận Hà Đông, Hà Nội",,,22698061,38 m2(4x10),2 tỷ 920 triệu,19/07/2025,Sổ đỏ
45 m2,"Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",5,6,22685507,45 m2(5x9),9 tỷ,18/07/2025,Sổ đỏ
,"Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",3,4,22692864,36 m2(4x9),7 tỷ,18/07/2025,Sổ đỏ
35 m2,"Trương Định, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",4,4,22698198,"35 m2(4x8,75)",10 tỷ 600 triệu,19/07/2025,Sổ đỏ
57 m2,"Nghĩa Lộ, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",3,3,22697782,57 m2(57x6),5 tỷ 290 triệu,18/07/2025,Sổ đỏ
35 m2,"Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",10,10,22697925,35 m2(5x7),9 tỷ,18/07/2025,Sổ đỏ
765 m2,"Nghĩa Lộ, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",,,22697799,765 m2(52x15),11 tỷ 900 triệu,18/07/2025,Sổ đỏ
35 m2,"Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",4,5,22696803,"35 m2(4,4x8)",10 tỷ,17/07/2025,Sổ đỏ
57 m2,"Đường K2, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",4,4,22698030,55 m2(5x11),13 tỷ 999 triệu,18/07/2025,Sổ đỏ
35 m2,"Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",3,4,22696151,"35 m2(6,7x5,5)",7 tỷ 950 triệu,17/07/2025,Sổ đỏ
35 m2,"Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",3,4,22697621,"35 m2(4,4x7)",8 tỷ 500 triệu,17/07/2025,Sổ đỏ
30 m2,"Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",3,4,22694921,"30 m2(4,5x6,5)",6 tỷ 950 triệu,17/07/2025,Sổ đỏ
40 m2,"Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",3,4,22695049,"40 m2(3,4x11,5)",7 tỷ 850 triệu,17/07/2025,Sổ đỏ
35 m2,"Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",3,4,22695211,"35 m2(3,6x9,7)",7 tỷ 250 triệu,17/07/2025,Sổ đỏ
54 m2,"Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",4,4,22695422,"54 m2(6,4x7)",8 tỷ 200 triệu,17/07/2025,Sổ đỏ
35 m2,"Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",4,5,22694708,"35 m2(3,5x12)",9 tỷ 600 triệu,17/07/2025,Sổ đỏ
32 m2,"Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",4,5,22693369,"32 m2(5x6,5)",8 tỷ,17/07/2025,Sổ đỏ
35 m2,"Võng Thị, Phường Bưởi, Quận Tây Hồ, Hà Nội",3,4,22696548,"35 m2(5,73x6,1)",10 tỷ,17/07/2025,Sổ đỏ
39 m2,"Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",5,5,22684423,"39 m2(3,99x9)",10 tỷ 500 triệu,17/07/2025,Sổ đỏ
43 m2,"Thụy Khuê, Phường Bưởi, Quận Tây Hồ, Hà Nội",4,6,22692487,43 m2(3x14),8 tỷ 100 triệu,17/07/2025,Sổ đỏ
45 m2,"Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",4,5,22693970,"45 m2(6x7,5)",8 tỷ 900 triệu,17/07/2025,Sổ đỏ
43 m2,"Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",4,5,22693504,43 m2(4x11),8 tỷ 300 triệu,17/07/2025,Sổ đỏ
77 m2,"Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",10,6,22693687,"77 m2(4,3x17,9)",22 tỷ,17/07/2025,Sổ đỏ
"62,4 m2","Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",6,5,22684909,"63,5 m2(3,8x16,3)",13 tỷ,17/07/2025,Sổ đỏ
35 m2,"Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",4,5,22693788,"35 m2(4,3x9)",8 tỷ 500 triệu,17/07/2025,Sổ đỏ
48 m2,"Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",4,5,22685831,"42 m2(5,9x8,1)",13 tỷ 800 triệu,17/07/2025,Sổ đỏ
42 m2,"Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",4,4,22694257,"42 m2(4x11,5)",8 tỷ 200 triệu,17/07/2025,Sổ đỏ
35 m2,"Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",3,4,22695736,"35 m2(4x8,5)",8 tỷ 900 triệu,17/07/2025,Sổ đỏ
42 m2,"Ngọc Hồi, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",4,5,22697531,"41,5 m2(5,8x7,1)",9 tỷ 200 triệu,17/07/2025,Sổ đỏ
30 m2,"Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",4,5,22697532,"30 m2(3,5x8,6)",7 tỷ 200 triệu,17/07/2025,Sổ đỏ
75 m2,"Thái Thịnh, Phường Láng Hạ, Quận Đống Đa, Hà Nội",2,1,22691239,,5 tỷ 100 triệu,16/07/2025,Sổ đỏ
100 m2,"Thái Hà, Phường Láng Hạ, Quận Đống Đa, Hà Nội",3,2,22691570,,8 tỷ,16/07/2025,Sổ đỏ
53 m2,"Nguyễn Chánh, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",2,1,22692822,,3 tỷ 850 triệu,16/07/2025,Sổ đỏ
85 m2,"Lê Quang Đạo, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",2,1,22697465,,10 tỷ,16/07/2025,Sổ hồng
128 m2,"Bằng Liệt, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",3,2,22697404,,8 tỷ 300 triệu,16/07/2025,Sổ đỏ
57 m2,"Cầu Diễn, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",4,4,22697515,55 m2(5x11),14 tỷ,16/07/2025,Sổ đỏ
52 m2,"Lê Trọng Tấn, Phường La Khê, Quận Hà Đông, Hà Nội",8,8,22697460,"52 m2(4,5x11,5)",12 tỷ 900 triệu,16/07/2025,Sổ đỏ
60 m2,"Phố Thành Trung, Thị Trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",,,22697118,"60 m2(4,5x15)",5 tỷ 600 triệu,15/07/2025,Sổ đỏ
52 m2,"Bắc Sơn, Phường Điện Biên, Quận Ba Đình, Hà Nội",3,3,22696896,,9 tỷ 980 triệu,14/07/2025,Sổ đỏ
55 m2,"Cầu Diễn, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",4,4,22696809,55 m2(5x11),14 tỷ,14/07/2025,Sổ đỏ
105 m2,"Nguyễn Thanh Bình, Phường La Khê, Quận Hà Đông, Hà Nội",3,2,22696681,,5 tỷ 300 triệu,13/07/2025,Sổ đỏ
55 m2,"Đường K2, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",3,4,22696652,55 m2(6x12),14 tỷ 499 triệu,13/07/2025,Sổ đỏ
45 m2,"Thụy Khuê, Phường Bưởi, Quận Tây Hồ, Hà Nội",3,3,22696765,45 m2(4x8),15 tỷ 200 triệu,13/07/2025,Sổ đỏ
55 m2,"Cầu Diễn, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",3,4,22696360,55 m2(6x12),14 tỷ 499 triệu,12/07/2025,Sổ đỏ
"56,5 m2","Văn Cao, Phường Liễu Giai, Quận Ba Đình, Hà Nội",3,1,22696778,"56,5 m2(4,7x12)",13 tỷ 800 triệu,13/07/2025,Sổ đỏ
47 m2,"Phố Thành Trung, Thị Trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",,,22696429,"50 m2(4x11,75)",5 tỷ 700 triệu,12/07/2025,Sổ đỏ
53 m2,"Phố Thành Trung, Thị Trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",,,22696424,"52 m2(5,3x10)",5 tỷ 300 triệu,12/07/2025,Sổ đỏ
50 m2,"Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",6,5,22695518,50 m2(5x10),12 tỷ 700 triệu,09/07/2025,Sổ đỏ
33 m2,"Duyên Hà - Vạn Phúc, Xã Ngọc Hồi, Huyện Thanh Trì, Hà Nội",3,3,22696442,33 m2(4x12),8 tỷ,12/07/2025,Sổ đỏ
57 m2,"Đường K2, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",3,3,22695932,55 m2(5x12),14 tỷ 500 triệu,10/07/2025,Sổ đỏ
40 m2,"Kim Giang, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",7,4,22696436,40 m2(4x10),8 tỷ 600 triệu,12/07/2025,Sổ hồng
55 m2,"Đường K2, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",3,4,22695795,55 m2(6x10),14 tỷ 500 triệu,10/07/2025,Sổ đỏ
,"Láng Hạ, Phường Láng Hạ, Quận Đống Đa, Hà Nội",2,2,22696259,"62 m2(3,8x13)",9 tỷ 900 triệu,11/07/2025,Sổ đỏ
,"Thái Hà, Phường Láng Hạ, Quận Đống Đa, Hà Nội",5,4,22696545,"44 m2(3,3x13)",14 tỷ 350 triệu,12/07/2025,Sổ đỏ
55 m2,"Cầu Diễn, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",4,4,22696009,55 m2(5x12),14 tỷ 500 triệu,10/07/2025,Sổ đỏ
55 m2,"Cầu Diễn, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",4,4,22696309,55 m2(5x12),14 tỷ,11/07/2025,Sổ đỏ
55 m2,"Cầu Diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",3,4,22696281,55 m2(6x8),14 tỷ 500 triệu,11/07/2025,Sổ đỏ
35 m2,"Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",7,6,22695387,"32 m2(3,2x11)",6 tỷ 750 triệu,09/07/2025,Sổ đỏ
,"Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",9,9,22694575,52 m2(5x11),12 tỷ 500 triệu,09/07/2025,Sổ đỏ
,"Nhân Mỹ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",4,4,22692869,"37 m2(4,2x9)",7 tỷ 500 triệu,09/07/2025,Sổ đỏ
45 m2,"Mễ Trì, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",4,4,22692828,40 m2(4x10),7 tỷ,09/07/2025,Sổ đỏ
,"Nhân Mỹ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",3,4,22694405,"45 m2(4,5x10)",9 tỷ,09/07/2025,Sổ đỏ
,"Mễ Trì Hạ, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",4,4,22692831,45 m2(5x9),7 tỷ 600 triệu,09/07/2025,Sổ đỏ
120 m2,"Trung Kính, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",4,2,22691564,,8 tỷ 600 triệu,09/07/2025,Sổ đỏ
,"Miếu Đầm, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",4,4,22692847,40 m2(4x10),7 tỷ 500 triệu,09/07/2025,Sổ đỏ
71 m2,"Vũ Ngọc Phan, Phường Láng Hạ, Quận Đống Đa, Hà Nội",2,1,22691649,,5 tỷ 450 triệu,09/07/2025,Sổ đỏ
,"Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",4,5,22694598,73 m2(5x15),13 tỷ 700 triệu,09/07/2025,Sổ đỏ
69 m2,"Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",2,1,22691416,,5 triệu,09/07/2025,Sổ đỏ
60 m2,"Trần Văn Lai, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",2,1,22691568,,4 tỷ 450 triệu,09/07/2025,Sổ đỏ
95 m2,"Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",3,2,22691245,,6 tỷ 400 triệu,09/07/2025,Sổ đỏ
135 m2,"Trần Văn Lai, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",4,3,22691247,,8 tỷ 900 triệu,09/07/2025,Sổ đỏ
105 m2,"Minh Tảo, Phường Xuân Tảo, Quận Bắc Từ Liêm, Hà Nội",3,2,22691469,,8 tỷ 300 triệu,09/07/2025,Sổ đỏ
67 m2,"Khuất Duy Tiến, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",3,1,22691758,,4 tỷ 500 triệu,09/07/2025,Sổ đỏ
100 m2,"Phạm Hùng, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",3,2,22691291,,5 tỷ 600 triệu,09/07/2025,Sổ đỏ
60 m2,"Trần Bình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",2,2,22691769,,4 tỷ 950 triệu,09/07/2025,Sổ đỏ
110 m2,"Thành Thái, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",3,2,22691214,,8 tỷ 200 triệu,09/07/2025,Sổ đỏ
130 m2,"Hoàng Ngân, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",3,1,22691254,,8 tỷ 700 triệu,09/07/2025,Sổ đỏ
81 m2,"Trung Kính, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",2,2,22692161,,6 tỷ,09/07/2025,Sổ đỏ
35 m2,"Phú Mỹ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",4,4,22695623,30 m2(5x6),5 tỷ 800 triệu,09/07/2025,Sổ đỏ
128 m2,"Dương Đình Nghệ, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",3,2,22692382,,6 tỷ 650 triệu,09/07/2025,Sổ đỏ
55 m2,"Cầu Diễn, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",4,3,22695615,55 m2(5x10),14 tỷ,09/07/2025,Sổ đỏ
55 m2,"Cầu Diễn, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",4,3,22695486,55 m2(6x12),140.000 đ,09/07/2025,Sổ đỏ
33 m2,"Nhân Mỹ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",3,4,22695600,33 m2(4x8),5 tỷ 850 triệu,09/07/2025,Sổ đỏ
,"Quốc Lộ 32, Xã Tích Giang, Huyện Phúc Thọ, Hà Nội",,,22688471,100 m2(5x20),2 tỷ 599 triệu,07/07/2025,Sổ đỏ
